Customer_ID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Internet_Service,Customer_Support_Calls,Churn
12261,32,Male,17,2660.57,127669.53,Monthly,Credit Card,None,0,No
12262,23,Female,41,4170.49,176427.35,Monthly,Net Banking,None,11,Yes
12263,61,Male,56,782.25,107045.18,Monthly,UPI,None,0,No
12264,37,Male,11,4169.69,152062.17,Monthly,Credit Card,Fiber,4,No
12265,67,Male,16,2726.39,152849.06,Quarterly,Debit Card,DSL,8,Yes
12266,31,Female,29,1101.92,133206.44,Quarterly,UPI,DSL,6,Yes
12267,19,Male,22,4485.66,49921.83,Quarterly,Credit Card,DSL,0,Yes
12268,26,Male,0,3421.53,173490.93,Quarterly,UPI,None,12,Yes
12269,54,Male,31,1235.96,87818.86,Monthly,UPI,None,12,Yes
12270,37,Male,8,651.42,9797.94,Monthly,Net Banking,DSL,14,Yes
12271,43,Male,14,1134.99,49677.92,Quarterly,Debit Card,Fiber,11,No
12272,46,Female,27,3239.59,153344.12,Monthly,Credit Card,DSL,4,No
12273,18,Female,23,1306.83,14757.53,Monthly,Debit Card,Fiber,14,No
12274,52,Female,59,1515.93,30325.52,Yearly,Net Banking,None,7,No
12275,23,Male,34,613.13,139151.14,Monthly,Net Banking,DSL,7,Yes
12276,54,Female,26,3753.19,178627.56,Monthly,Credit Card,DSL,11,Yes
12277,22,Female,19,4146.64,127112.67,Monthly,Credit Card,None,1,No
12278,50,Female,64,4085.82,45235.92,Quarterly,Net Banking,Fiber,6,No
12279,66,Male,48,1074.06,11629.34,Monthly,Credit Card,DSL,9,No
12280,68,Male,0,4564.86,123410.19,Monthly,UPI,DSL,4,Yes
12281,31,Female,9,3525.25,10432.32,Yearly,UPI,Fiber,8,No
12282,29,Female,46,4538.88,122931.69,Quarterly,Net Banking,DSL,2,No
12283,59,Male,58,2512.22,45890.41,Quarterly,Debit Card,DSL,0,No
12284,37,Male,61,2466.3,181026.56,Monthly,Credit Card,None,12,No
12285,67,Female,17,4030.41,95543.44,Monthly,Credit Card,Fiber,3,No
12286,41,Male,45,919.84,45563.75,Monthly,UPI,DSL,6,No
12287,60,Female,31,2843.93,170775.92,Monthly,Credit Card,DSL,0,No
12288,51,Male,26,4263.73,51553.04,Monthly,Debit Card,None,1,No
12289,42,Female,17,4235.87,62013.22,Monthly,Credit Card,DSL,13,Yes
12290,67,Female,38,4802.6,167021.3,Monthly,Credit Card,None,4,No
12291,46,Male,48,3642.23,62449.61,Quarterly,UPI,DSL,8,Yes
12292,56,Female,43,1434.97,82622.59,Quarterly,Credit Card,None,13,No
12293,48,Female,71,591.26,70185.47,Monthly,Net Banking,Fiber,0,No
12294,64,Female,53,2657.37,24163.66,Monthly,Net Banking,Fiber,11,No
12295,60,Male,33,2811.67,8740.27,Monthly,Debit Card,DSL,3,No
12296,67,Male,70,1581.18,145183.59,Monthly,Debit Card,DSL,11,No
12297,40,Male,35,1061.14,129382.29,Monthly,Debit Card,None,13,No
12298,61,Female,17,3137.94,57190.85,Monthly,Debit Card,None,2,No
12299,55,Male,37,3939.15,59824.23,Yearly,UPI,Fiber,13,No
12300,37,Female,58,4969.19,189056.15,Quarterly,Credit Card,DSL,4,No
12301,40,Female,8,3912.36,197546.55,Quarterly,UPI,None,4,No
12302,62,Male,71,4071.35,95213.55,Yearly,Debit Card,Fiber,9,No
12303,69,Male,50,3274.07,160687.9,Quarterly,Credit Card,Fiber,1,No
12304,33,Female,34,4936.65,147600.49,Quarterly,Net Banking,None,4,No
12305,67,Female,4,3379.8,60166.22,Monthly,UPI,DSL,8,No
12306,59,Male,13,4371.14,12653.98,Monthly,Credit Card,Fiber,4,No
12307,25,Male,29,4756.03,29368.7,Quarterly,Net Banking,None,14,Yes
12308,67,Male,3,4684.36,167820.53,Monthly,Net Banking,Fiber,10,No
12309,38,Female,38,2216.37,146511.55,Quarterly,Debit Card,DSL,9,No
12310,18,Female,63,853.98,133202.63,Yearly,Net Banking,None,1,No
12311,25,Female,24,1273.43,26999.12,Quarterly,Net Banking,DSL,6,No
12312,46,Female,27,766.5,128346.21,Monthly,Debit Card,DSL,14,No
12313,49,Female,65,974.29,154658.31,Monthly,Credit Card,Fiber,5,No
12314,55,Male,21,1330.93,172259.75,Quarterly,Credit Card,DSL,6,No
12315,22,Male,30,2034.92,3633.02,Yearly,Debit Card,Fiber,7,Yes
12316,64,Female,22,2945.93,137210.55,Monthly,UPI,None,9,No
12317,39,Female,47,3702.57,4800.43,Quarterly,Debit Card,None,4,Yes
12318,64,Male,19,1449.17,141667.7,Yearly,Credit Card,Fiber,1,No
12319,51,Male,37,3526.35,127488.65,Monthly,UPI,Fiber,6,Yes
12320,18,Male,54,3669.17,30521.22,Quarterly,Debit Card,Fiber,6,No
12321,43,Male,67,3013.8,153458.23,Monthly,Credit Card,DSL,7,Yes
12322,60,Female,0,4566.28,14601.18,Monthly,Credit Card,None,6,No
12323,27,Male,6,999.48,165453.36,Monthly,Credit Card,None,9,No
12324,47,Female,56,1297.05,53123.92,Quarterly,Net Banking,DSL,6,No
12325,67,Male,11,2428.99,138081.52,Quarterly,Net Banking,Fiber,13,No
12326,35,Male,4,1070.21,184814.18,Monthly,UPI,None,12,No
12327,34,Male,49,3048.33,68625.58,Yearly,UPI,DSL,8,Yes
12328,43,Female,41,2292.8,101075.92,Quarterly,UPI,Fiber,7,Yes
12329,25,Female,11,1780.68,93160.49,Quarterly,Net Banking,None,14,Yes
12330,64,Male,17,1264.95,32364.66,Monthly,UPI,Fiber,1,No
12331,57,Female,65,2009.02,118472.09,Monthly,Credit Card,DSL,1,Yes
12332,66,Female,16,3235.82,148857.38,Monthly,Credit Card,None,6,Yes
12333,29,Male,67,3091.03,183458.09,Yearly,UPI,Fiber,9,No
12334,44,Male,70,1236.31,170309.72,Monthly,UPI,Fiber,14,Yes
12335,25,Female,61,1062.14,102493.86,Yearly,Net Banking,Fiber,10,Yes
12336,42,Female,40,620.05,144084.41,Quarterly,Credit Card,DSL,12,No
12337,63,Female,33,555.92,160355.9,Quarterly,Debit Card,Fiber,14,No
12338,21,Male,69,4459.15,99204.25,Quarterly,Debit Card,None,9,No
12339,50,Male,44,702.9,23970.08,Monthly,Net Banking,None,2,Yes
12340,18,Female,57,3790.49,88148.22,Quarterly,Net Banking,Fiber,0,No
12341,36,Male,50,4423.93,168653.13,Monthly,Net Banking,DSL,8,Yes
12342,48,Male,33,941.26,119731.64,Quarterly,Credit Card,None,13,No
12343,33,Female,43,2463.36,145167.22,Quarterly,UPI,None,14,No
12344,31,Female,14,4830.36,37868.34,Quarterly,UPI,None,13,No
12345,65,Male,69,4253.62,192903.22,Quarterly,Net Banking,Fiber,13,No
12346,22,Male,49,2703.67,81412.03,Monthly,Credit Card,None,2,No
12347,58,Female,31,3931.57,131073.47,Monthly,Debit Card,Fiber,0,No
12348,43,Male,66,4250.2,4755.58,Quarterly,Net Banking,Fiber,5,No
12349,45,Male,2,2066.12,26336.53,Monthly,Credit Card,Fiber,3,No
12350,19,Female,50,4514.69,156624.82,Monthly,Net Banking,Fiber,13,Yes
12351,67,Female,66,2617.13,193625.92,Monthly,Credit Card,Fiber,0,No
12352,23,Male,47,2875.13,64691.02,Monthly,Credit Card,None,3,Yes
12353,26,Male,16,4998.68,8398.97,Monthly,Net Banking,Fiber,7,No
12354,50,Male,6,4294.86,72812.45,Quarterly,UPI,Fiber,10,No
12355,58,Female,12,2127.97,4476.16,Quarterly,Net Banking,Fiber,6,No
12356,42,Male,65,546.56,39282.25,Monthly,UPI,Fiber,14,No
12357,65,Male,3,3317.78,150741.93,Yearly,UPI,Fiber,11,No
12358,30,Female,9,3667.61,187480.59,Monthly,Debit Card,Fiber,0,Yes
12359,26,Female,16,3428.61,18402.37,Monthly,Credit Card,None,9,No
12360,30,Male,51,4855.38,112022.25,Quarterly,Net Banking,Fiber,11,No
12361,48,Female,5,4383.37,51522.29,Quarterly,Credit Card,Fiber,8,No
12362,58,Female,68,2519.74,28672.77,Monthly,Debit Card,None,5,No
12363,28,Male,8,782.86,44577.07,Yearly,UPI,None,1,Yes
12364,21,Female,20,2642.26,115974.85,Yearly,Net Banking,DSL,2,No
12365,51,Female,23,3601.6,13961.77,Monthly,Credit Card,None,6,No
12366,55,Male,3,3234.69,87409.5,Monthly,Debit Card,None,2,Yes
12367,63,Female,23,2921.62,27910.34,Quarterly,UPI,Fiber,12,No
12368,21,Male,58,2609.69,55262.73,Monthly,UPI,DSL,2,No
12369,55,Male,2,1821.93,38960.11,Monthly,Credit Card,Fiber,4,Yes
12370,36,Female,67,1748.06,176712.12,Quarterly,UPI,DSL,2,No
12371,23,Female,39,2751.04,141894.25,Monthly,Debit Card,Fiber,2,Yes
12372,51,Female,47,1222.71,173824.05,Monthly,UPI,None,10,Yes
12373,35,Male,53,2033.08,77309.1,Monthly,Net Banking,None,4,No
12374,30,Female,34,1957.91,63369.26,Quarterly,Net Banking,DSL,13,No
12375,58,Male,55,3142.1,76736.85,Monthly,Credit Card,Fiber,4,Yes
12376,40,Female,39,800.07,4691.09,Monthly,Debit Card,Fiber,11,No
12377,36,Female,67,4233.51,145216.15,Monthly,UPI,None,8,Yes
12378,62,Female,45,3030.7,70604.72,Monthly,UPI,None,0,No
12379,28,Male,12,3518.72,63351.44,Yearly,UPI,DSL,13,No
12380,18,Female,26,3663.92,120030.07,Yearly,Net Banking,None,0,No
12381,41,Female,5,1811.68,87813.73,Monthly,Debit Card,DSL,10,Yes
12382,24,Male,16,2616.67,196187.83,Quarterly,UPI,DSL,13,No
12383,42,Male,35,4803.11,71894.36,Quarterly,Credit Card,DSL,8,Yes
12384,38,Female,1,3950.17,123165.27,Quarterly,Debit Card,DSL,4,No
12385,32,Female,51,4863.01,63018.57,Monthly,Debit Card,None,3,No
12386,18,Female,65,3858.14,198128.4,Monthly,UPI,DSL,1,No
12387,29,Male,51,1290.2,89577.1,Quarterly,Net Banking,None,11,No
12388,24,Male,42,790.41,127191.63,Monthly,Debit Card,DSL,8,Yes
12389,32,Male,21,3099.48,26217.61,Monthly,Credit Card,None,5,No
12390,38,Male,54,2110.16,146871.82,Quarterly,Debit Card,DSL,14,Yes
12391,36,Female,66,1739.56,54572.8,Yearly,Net Banking,None,8,No
12392,46,Male,59,4132.45,90274.04,Monthly,Credit Card,Fiber,4,No
12393,42,Male,57,2151.47,176743.48,Quarterly,Net Banking,DSL,3,No
12394,50,Male,11,1926.5,194139.95,Monthly,UPI,DSL,6,Yes
12395,66,Female,68,4324.94,85489.85,Yearly,Debit Card,Fiber,4,Yes
12396,49,Female,38,4308.29,167125.73,Monthly,Credit Card,Fiber,7,Yes
12397,66,Male,12,2103.65,11616.45,Monthly,Net Banking,DSL,7,Yes
12398,52,Male,40,4246.24,169667.23,Monthly,UPI,None,12,Yes
12399,61,Female,56,4328.5,126272.55,Monthly,Credit Card,DSL,1,No
12400,55,Female,52,2407.69,98252.53,Monthly,Debit Card,None,12,No
12401,43,Female,11,799.13,178102.78,Monthly,Debit Card,Fiber,14,No
12402,28,Female,12,507.13,169222.11,Quarterly,Net Banking,None,4,No
12403,52,Female,56,2854.82,60092.07,Monthly,Credit Card,DSL,9,No
12404,25,Female,39,2048.34,158506.19,Quarterly,UPI,Fiber,7,No
12405,63,Female,44,4987.09,20798.7,Monthly,UPI,Fiber,2,No
12406,31,Female,34,3975.85,164730.02,Quarterly,UPI,DSL,6,No
12407,27,Male,2,3925.74,135415.67,Monthly,Net Banking,DSL,2,No
12408,19,Male,4,4798.59,18485.4,Monthly,UPI,Fiber,14,No
12409,63,Male,10,4494.76,136932.95,Monthly,Credit Card,None,5,No
12410,26,Male,70,1931.84,116523.34,Monthly,Net Banking,None,1,No
12411,20,Male,55,1246.94,119315.47,Quarterly,Debit Card,None,5,No
12412,38,Male,9,3856.52,58881.92,Quarterly,Net Banking,DSL,5,No
12413,43,Female,33,2202.23,54032.94,Monthly,Net Banking,Fiber,7,No
12414,25,Female,66,2629.28,152744.49,Monthly,Net Banking,None,4,No
12415,65,Male,71,3336.79,52105.88,Monthly,Credit Card,Fiber,13,No
12416,19,Male,30,4585.43,89806.19,Monthly,Debit Card,None,0,No
12417,23,Female,70,2385.89,139263.01,Quarterly,Debit Card,Fiber,14,No
12418,45,Female,65,4024.93,16843.63,Monthly,Net Banking,DSL,7,No
12419,46,Female,69,1707.53,119315.13,Monthly,Net Banking,DSL,11,No
12420,43,Male,40,3640.87,118285.9,Monthly,Net Banking,DSL,8,Yes
12421,42,Female,62,507.11,137161.51,Monthly,Credit Card,None,0,No
12422,29,Male,31,4421.78,74615.69,Monthly,Credit Card,DSL,4,No
12423,22,Male,19,636.71,90346.98,Monthly,UPI,DSL,11,No
12424,51,Female,56,3707.39,66663.89,Monthly,Debit Card,DSL,5,No
12425,65,Female,49,708.16,161825.48,Monthly,UPI,Fiber,3,No
12426,54,Male,24,1698.11,26991.54,Monthly,UPI,Fiber,13,No
12427,32,Female,11,2737.41,192627.84,Quarterly,Net Banking,Fiber,10,No
12428,61,Female,70,2389.72,127332.4,Monthly,Credit Card,Fiber,1,No
12429,53,Male,38,1363.26,177494.44,Monthly,UPI,Fiber,4,No
12430,32,Female,16,2002.17,85820.06,Monthly,UPI,Fiber,13,No
12431,60,Male,44,3774.68,67123.54,Monthly,UPI,Fiber,13,No
12432,65,Male,10,3511.66,180244.44,Monthly,Net Banking,DSL,3,No
12433,40,Female,69,823.17,20675.73,Quarterly,Net Banking,DSL,12,Yes
12434,23,Male,22,3862.92,24304.34,Yearly,Credit Card,None,6,Yes
12435,63,Male,69,738.71,60570.01,Monthly,UPI,DSL,5,No
12436,67,Female,37,2943.17,191995.22,Quarterly,UPI,Fiber,2,No
12437,61,Female,1,1670.28,126980.65,Monthly,Credit Card,Fiber,8,No
12438,60,Female,71,3144.61,111284.55,Monthly,Credit Card,None,13,No
12439,62,Male,36,1675.98,141365.91,Yearly,Credit Card,DSL,3,No
12440,38,Male,48,4932.31,84077.44,Quarterly,Debit Card,DSL,14,No
12441,40,Female,51,1893.78,151856.63,Yearly,Credit Card,None,10,No
12442,60,Male,32,1588.82,79252.91,Monthly,Net Banking,Fiber,4,No
12443,33,Female,21,1753.09,165446.27,Monthly,Debit Card,Fiber,13,No
12444,64,Female,4,4534.13,54191.72,Monthly,Credit Card,Fiber,2,No
12445,32,Male,17,3362.98,56231.79,Quarterly,Net Banking,Fiber,7,Yes
12446,42,Female,37,3788.08,104954.28,Monthly,Credit Card,None,10,No
12447,53,Male,36,4631.05,86721.47,Yearly,Credit Card,DSL,6,No
12448,28,Male,63,4603.43,129975.05,Monthly,Debit Card,Fiber,10,No
12449,68,Female,9,3825.26,73493.86,Monthly,Net Banking,DSL,10,No
12450,32,Male,41,1390.21,46879.58,Quarterly,UPI,DSL,14,No
12451,21,Female,47,4295.18,94491.9,Quarterly,Credit Card,Fiber,6,Yes
12452,38,Male,43,1416.99,112630.34,Monthly,Debit Card,Fiber,7,No
12453,30,Male,15,3843.04,29377.41,Yearly,Net Banking,Fiber,6,No
12454,39,Male,53,3585.21,111787.01,Monthly,Credit Card,DSL,2,No
12455,36,Female,34,3915.0,64532.08,Monthly,UPI,None,2,Yes
12456,51,Male,27,2897.09,79097.93,Yearly,Net Banking,Fiber,1,No
12457,31,Female,1,3374.27,56584.31,Yearly,Net Banking,DSL,12,No
12458,21,Male,12,4789.94,186350.66,Quarterly,Debit Card,DSL,0,Yes
12459,65,Male,40,954.9,136983.92,Yearly,Credit Card,Fiber,4,Yes
12460,69,Female,58,1889.81,53229.6,Quarterly,Credit Card,None,11,No
12461,63,Female,68,3251.11,129361.24,Yearly,Net Banking,Fiber,3,No
12462,44,Female,52,4838.24,169865.91,Monthly,Credit Card,Fiber,14,No
12463,46,Female,44,930.09,80924.41,Quarterly,Net Banking,None,12,Yes
12464,64,Female,19,601.47,166161.54,Quarterly,UPI,Fiber,10,No
12465,45,Male,23,750.87,31728.57,Monthly,Debit Card,Fiber,1,No
12466,52,Male,60,735.83,164733.49,Monthly,Credit Card,None,0,No
12467,25,Female,57,4585.17,108518.55,Monthly,Credit Card,DSL,13,Yes
12468,33,Male,26,3745.66,45371.92,Quarterly,Debit Card,DSL,13,No
12469,59,Male,25,3546.98,82021.14,Monthly,UPI,DSL,2,Yes
12470,53,Male,6,2851.58,197610.61,Quarterly,UPI,DSL,12,Yes
12471,47,Female,41,4018.79,156927.65,Monthly,UPI,DSL,5,No
12472,35,Male,46,1200.42,115442.19,Monthly,UPI,Fiber,12,No
12473,19,Male,52,2263.74,23917.62,Yearly,UPI,None,1,No
12474,66,Male,58,2705.02,84144.5,Monthly,Net Banking,DSL,9,Yes
12475,30,Female,37,996.84,53347.25,Monthly,Credit Card,None,14,No
12476,21,Male,68,2387.81,15129.21,Monthly,Credit Card,DSL,12,No
12477,43,Male,52,1924.26,108898.67,Quarterly,Credit Card,Fiber,6,No
12478,42,Female,14,660.12,177947.95,Yearly,Net Banking,DSL,10,Yes
12479,47,Female,25,1115.31,135444.37,Yearly,Debit Card,DSL,6,Yes
12480,28,Male,47,3938.17,50686.4,Quarterly,UPI,None,10,Yes
12481,24,Male,18,581.17,115143.34,Monthly,Debit Card,None,2,No
12482,48,Female,8,4704.14,188703.62,Monthly,UPI,Fiber,13,No
12483,61,Female,63,888.91,144860.1,Monthly,UPI,None,0,No
12484,27,Female,53,4096.57,138205.31,Monthly,Debit Card,None,8,No
12485,56,Female,50,4543.77,193663.48,Monthly,Credit Card,None,10,No
12486,30,Female,38,4735.11,159975.79,Monthly,Net Banking,Fiber,4,No
12487,48,Female,3,4403.65,28188.09,Quarterly,Debit Card,Fiber,1,No
12488,24,Female,2,1793.98,70179.38,Monthly,Credit Card,Fiber,14,No
12489,66,Male,63,1998.89,193063.0,Quarterly,UPI,None,7,No
12490,59,Female,28,2419.46,98451.37,Yearly,Credit Card,None,11,No
12491,59,Female,10,1126.84,23215.85,Quarterly,UPI,Fiber,9,No
12492,53,Male,57,600.23,92262.37,Quarterly,UPI,None,9,Yes
12493,37,Female,26,4411.05,139701.65,Quarterly,Credit Card,None,3,Yes
12494,21,Female,20,2993.58,199512.1,Monthly,UPI,DSL,10,No
12495,24,Male,38,3239.25,65457.16,Monthly,Net Banking,Fiber,9,Yes
12496,18,Female,45,4671.45,103303.29,Monthly,Credit Card,Fiber,11,No
12497,61,Male,65,3493.04,176056.46,Monthly,Debit Card,None,6,Yes
12498,62,Male,35,3608.84,71698.18,Quarterly,UPI,None,13,Yes
12499,59,Male,64,4041.36,22743.05,Yearly,UPI,DSL,12,Yes
12500,64,Male,62,1023.57,189838.24,Yearly,Net Banking,Fiber,4,Yes
12501,30,Female,34,2120.73,98199.72,Monthly,Net Banking,Fiber,12,Yes
12502,39,Male,30,4856.94,101053.96,Yearly,Debit Card,None,2,No
12503,38,Male,27,4653.19,124618.83,Monthly,UPI,Fiber,9,No
12504,39,Female,0,4478.34,1703.79,Quarterly,Debit Card,None,7,No
12505,45,Male,24,2534.4,186295.1,Monthly,Debit Card,DSL,1,Yes
12506,26,Male,42,4357.37,72928.77,Monthly,UPI,None,0,No
12507,43,Male,66,717.78,79989.44,Monthly,Debit Card,DSL,4,No
12508,26,Male,62,1168.33,35647.74,Yearly,Debit Card,None,10,Yes
12509,32,Female,50,2362.85,76252.17,Monthly,Net Banking,DSL,3,No
12510,27,Male,1,2675.26,160984.76,Monthly,Net Banking,DSL,10,Yes
12511,41,Female,63,1685.78,160198.34,Yearly,Debit Card,Fiber,9,No
12512,59,Female,68,2104.15,187223.57,Yearly,UPI,None,14,No
12513,25,Male,8,1232.49,81242.67,Monthly,Net Banking,Fiber,6,No
12514,41,Male,1,2701.1,142035.58,Quarterly,Debit Card,Fiber,14,No
12515,33,Male,33,4072.29,101940.27,Monthly,Credit Card,None,12,No
12516,66,Male,59,3476.12,161000.54,Monthly,Credit Card,Fiber,8,No
12517,43,Female,60,985.07,142795.86,Monthly,Debit Card,Fiber,5,No
12518,44,Female,30,2694.12,74212.68,Monthly,Credit Card,Fiber,10,No
12519,54,Female,9,3639.41,67998.09,Monthly,Net Banking,None,0,No
12520,21,Male,35,2884.53,51236.05,Monthly,UPI,Fiber,14,No
12521,67,Female,48,2262.54,115726.64,Monthly,Debit Card,Fiber,7,No
12522,41,Male,69,3298.61,192804.73,Quarterly,Net Banking,Fiber,1,No
12523,36,Male,48,4858.87,40813.28,Quarterly,UPI,None,3,Yes
12524,53,Male,2,927.09,19955.24,Monthly,Credit Card,DSL,2,No
12525,56,Male,4,2255.07,24760.73,Monthly,Credit Card,DSL,5,Yes
12526,27,Male,60,2329.73,156836.64,Quarterly,Credit Card,DSL,1,No
12527,42,Female,25,3096.35,70670.86,Quarterly,Credit Card,DSL,4,Yes
12528,35,Female,71,1184.79,45649.0,Quarterly,Net Banking,Fiber,10,No
12529,36,Male,4,1294.89,71215.98,Monthly,Net Banking,None,8,Yes
12530,53,Female,14,1784.13,129420.83,Monthly,UPI,Fiber,14,Yes
12531,27,Male,15,4801.42,109810.64,Quarterly,Debit Card,None,2,Yes
12532,50,Male,0,3803.49,148974.29,Monthly,UPI,Fiber,1,No
12533,67,Male,15,3477.62,68475.76,Yearly,Debit Card,DSL,1,Yes
12534,22,Female,36,4176.31,90953.69,Quarterly,Credit Card,DSL,14,No
12535,64,Male,2,1074.09,21291.71,Monthly,Credit Card,None,8,No
12536,66,Male,51,4367.0,15538.67,Monthly,Credit Card,Fiber,5,No
12537,52,Female,46,3176.75,92988.79,Quarterly,Credit Card,DSL,1,Yes
12538,61,Female,12,2008.98,61017.72,Monthly,Net Banking,None,2,No
12539,51,Female,54,4171.35,122947.31,Monthly,UPI,Fiber,14,No
12540,50,Male,20,4111.54,9557.43,Quarterly,Debit Card,None,13,Yes
12541,38,Male,65,4305.69,25231.51,Quarterly,Debit Card,Fiber,0,No
12542,34,Female,53,1019.83,173172.97,Monthly,Net Banking,Fiber,1,No
12543,39,Male,26,4862.13,113696.01,Monthly,Credit Card,Fiber,14,No
12544,65,Female,37,4818.32,142698.85,Yearly,UPI,None,1,Yes
12545,54,Female,57,2108.61,168552.45,Yearly,Credit Card,None,10,No
12546,32,Male,61,796.52,93303.03,Quarterly,Net Banking,Fiber,1,No
12547,52,Male,45,1251.75,152451.02,Yearly,Debit Card,DSL,6,Yes
12548,45,Female,10,4967.74,105392.53,Monthly,Net Banking,Fiber,2,No
12549,24,Female,71,3033.56,45327.01,Monthly,Debit Card,None,12,No
12550,49,Female,7,2104.8,68193.58,Monthly,UPI,Fiber,14,No
12551,28,Female,70,1796.91,98579.74,Monthly,Debit Card,None,13,No
12552,27,Male,63,1656.46,64060.22,Monthly,UPI,Fiber,10,No
12553,26,Female,20,3488.69,67770.01,Monthly,Credit Card,Fiber,3,No
12554,31,Female,71,2387.25,68141.17,Quarterly,Credit Card,DSL,1,No
12555,30,Female,62,4844.35,25445.16,Quarterly,Net Banking,DSL,4,No
12556,42,Male,63,3577.29,17843.88,Quarterly,UPI,None,13,No
12557,19,Male,19,4064.2,10252.71,Monthly,Credit Card,Fiber,8,No
12558,52,Female,7,1817.34,23080.3,Monthly,UPI,None,11,No
12559,24,Male,57,856.34,69397.71,Monthly,Credit Card,Fiber,8,No
12560,38,Male,45,2695.2,119180.49,Quarterly,Credit Card,Fiber,6,No
12561,35,Male,30,1915.62,38441.24,Monthly,Debit Card,Fiber,11,No
12562,20,Female,8,1409.37,177713.76,Monthly,Net Banking,DSL,7,No
12563,59,Female,14,4786.89,161868.1,Monthly,Debit Card,None,12,Yes
12564,56,Male,25,2497.95,104584.9,Quarterly,UPI,Fiber,13,No
12565,58,Female,9,1286.19,145117.76,Yearly,Credit Card,Fiber,4,No
12566,66,Female,28,1393.93,73899.38,Quarterly,Net Banking,None,4,No
12567,28,Male,35,1763.19,8318.78,Monthly,Credit Card,None,11,Yes
12568,56,Male,36,4996.92,180962.24,Monthly,Credit Card,Fiber,2,No
12569,41,Female,70,1706.05,26430.9,Monthly,Debit Card,DSL,5,No
12570,63,Male,22,1979.61,189639.53,Monthly,UPI,DSL,0,Yes
12571,36,Female,40,3466.98,114804.64,Monthly,Net Banking,Fiber,2,No
12572,21,Female,27,1822.83,61807.05,Monthly,Net Banking,DSL,10,No
12573,43,Male,47,1471.12,99609.4,Monthly,Net Banking,None,1,No
12574,55,Female,37,1213.87,100824.33,Monthly,UPI,DSL,6,No
12575,59,Female,30,1907.07,5634.13,Monthly,Net Banking,None,8,No
12576,49,Male,13,976.62,71736.51,Quarterly,UPI,None,3,No
12577,56,Male,28,583.91,148233.29,Yearly,Net Banking,None,6,No
12578,62,Male,50,4120.89,102503.77,Yearly,Credit Card,None,7,Yes
12579,63,Female,48,1120.53,49601.79,Monthly,UPI,DSL,9,Yes
12580,53,Male,42,3991.9,67686.86,Monthly,Debit Card,None,1,No
12581,57,Male,71,4088.94,172747.82,Yearly,Net Banking,Fiber,6,No
12582,54,Male,4,2920.64,105584.38,Monthly,Debit Card,None,12,No
12583,50,Male,41,1893.57,106142.07,Quarterly,UPI,Fiber,11,No
12584,53,Female,6,1152.65,192332.02,Monthly,Credit Card,None,2,Yes
12585,20,Female,41,3815.62,64855.4,Yearly,Debit Card,None,7,No
12586,26,Male,35,3206.24,96428.68,Yearly,Debit Card,DSL,5,Yes
12587,25,Female,26,3449.54,162531.01,Quarterly,Credit Card,None,2,No
12588,50,Male,57,539.01,152023.54,Quarterly,Credit Card,None,7,Yes
12589,23,Male,45,4673.83,53894.08,Monthly,UPI,DSL,10,No
12590,58,Female,65,798.31,31067.12,Monthly,Net Banking,DSL,12,Yes
12591,56,Female,24,2150.63,140440.21,Monthly,Debit Card,Fiber,2,No
12592,21,Male,26,2312.2,52273.58,Monthly,Debit Card,DSL,8,No
12593,30,Male,0,506.1,184612.49,Monthly,UPI,Fiber,10,Yes
12594,66,Female,41,2736.9,26720.29,Monthly,Net Banking,None,2,No
12595,19,Male,51,3887.64,64344.72,Yearly,UPI,Fiber,0,Yes
12596,22,Female,24,4204.71,11902.66,Monthly,Debit Card,DSL,12,No
12597,61,Male,53,4457.29,140957.76,Monthly,Debit Card,None,1,No
12598,44,Male,66,2694.73,178361.27,Monthly,Credit Card,Fiber,3,No
12599,49,Female,5,3337.86,127539.03,Monthly,Credit Card,Fiber,12,Yes
12600,38,Female,57,857.84,187612.85,Monthly,Net Banking,Fiber,10,No
12601,25,Female,69,2696.17,26572.29,Yearly,Debit Card,None,1,No
12602,55,Female,52,1196.67,18459.05,Monthly,Debit Card,Fiber,3,No
12603,25,Female,65,2163.39,167844.13,Monthly,Credit Card,Fiber,3,No
12604,67,Female,57,1981.87,171246.72,Monthly,UPI,DSL,3,Yes
12605,20,Female,1,2405.93,166376.87,Monthly,UPI,Fiber,0,No
12606,61,Male,21,3072.36,159994.02,Quarterly,Debit Card,None,8,No
12607,20,Male,36,4562.94,73083.44,Monthly,Debit Card,DSL,9,No
12608,39,Male,19,2275.18,44274.95,Monthly,Net Banking,None,10,Yes
12609,23,Female,23,4915.09,185832.0,Monthly,Net Banking,DSL,6,No
12610,19,Female,64,3915.63,62093.04,Yearly,Credit Card,DSL,1,No
12611,40,Female,64,2801.66,80283.13,Monthly,Debit Card,Fiber,2,No
12612,61,Male,0,3398.12,140212.23,Yearly,UPI,None,12,No
12613,19,Female,2,960.01,59377.86,Monthly,Net Banking,Fiber,7,No
12614,55,Female,45,4300.35,164006.91,Monthly,Credit Card,DSL,6,No
12615,34,Male,54,3120.61,14936.89,Quarterly,Credit Card,Fiber,3,Yes
12616,52,Female,63,4937.3,158445.35,Monthly,UPI,DSL,3,No
12617,51,Male,44,3363.93,120768.41,Monthly,Net Banking,DSL,8,Yes
